"ts","lot","occ","price1","price2","price3","time","diff"
"2016-10-04T03:29:00.000000000+0000","BHMMBMMBX01","346","15.036390101892286","19.51819505094614","19.51819505094614","1751883605796","1"
"2016-10-04T03:29:00.000000000+0000","BHMBCCMKT01","80","11.386481802426342","17.193240901213173","17.193240901213173","1751883605846","1"
"2016-10-04T03:29:00.000000000+0000","Others-CCCPS98","792","12.552368675475346","20.0","20.0","1751883605846","1"
"2016-10-04T03:29:00.000000000+0000","Others-CCCPS202","848","12.887299965951652","17.643649982975823","17.643649982975823","1751883605846","1"
"2016-10-04T03:29:00.000000000+0000","BHMNCPHST01","441","13.675","18.3375","18.3375","1751883605846","1"
"2016-10-04T04:02:00.000000000+0000","BHMEURBRD01","351","17.46808510638298","20.0","20.0","1751883605896","1"
"2016-10-04T04:02:00.000000000+0000","BHMBCCTHL01","204","15.271317829457365","18.635658914728683","18.635658914728683","1751883605896","1"
"2016-10-04T03:29:00.000000000+0000","Others-CCCPS105a","864","14.300647088103535","18.65032354405177","18.65032354405177","1751883605896","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS202","1036","13.527408920667348","20.0","20.0","1751883605896","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS98","932","13.003544956493716","20.0","20.0","1751883605946","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS8","590","14.462934947049924","20.0","20.0","1751883605946","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS105a","1004","14.997511199601792","20.0","20.0","1751883605946","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS119a","420","11.498394577238672","16.949197288619335","16.949197288619335","1751883605946","1"
"2016-10-04T04:02:00.000000000+0000","Broad Street","530","17.681159420289855","20.0","20.0","1751883605946","1"
"2016-10-04T04:02:00.000000000+0000","Shopping","1121","15.838541666666668","20.0","20.0","1751883605996","1"
"2016-10-04T04:02:00.000000000+0000","BHMBCCMKT01","107","11.854419410745233","17.42720970537262","17.42720970537262","1751883605996","1"
"2016-10-04T04:02:00.000000000+0000","BHMMBMMBX01","414","16.026200873362445","20.0","20.0","1751883605996","1"
"2016-10-04T04:02:00.000000000+0000","Others-CCCPS135a","2502","16.443471542621683","20.0","20.0","1751883605996","1"
"2016-10-04T04:29:00.000000000+0000","Shopping","1254","16.53125","20.0","20.0","1751883606046","1"
"2016-10-04T04:02:00.000000000+0000","BHMNCPNST01","302","16.22680412371134","20.0","20.0","1751883606046","1"
"2016-10-04T04:29:00.000000000+0000","BHMNCPHST01","638","15.316666666666666","19.15833333333333","19.15833333333333","1751883606046","1"
"2016-10-04T04:02:00.000000000+0000","BHMNCPHST01","552","14.600000000000001","18.5","18.5","1751883606046","1"
"2016-10-04T04:29:00.000000000+0000","BHMEURBRD01","397","18.4468085106383","20.0","20.0","1751883606096","1"
"2016-10-04T04:29:00.000000000+0000","BHMBCCTHL01","236","16.098191214470283","19.54909560723514","19.54909560723514","1751883606096","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS98","1052","13.390267483080889","20.0","20.0","1751883606096","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS119a","476","11.698180520870496","20.0","20.0","1751883606096","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS8","657","14.969742813918305","20.0","20.0","1751883606096","1"
"2016-10-04T04:29:00.000000000+0000","BHMNCPNST01","327","16.742268041237114","20.0","20.0","1751883606146","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS202","1163","13.959822948586993","20.0","20.0","1751883606146","1"
"2016-10-04T04:29:00.000000000+0000","Broad Street","600","18.695652173913043","20.0","20.0","1751883606146","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS105a","1142","15.684420109507219","20.0","20.0","1751883606146","1"
"2016-10-04T04:56:00.000000000+0000","BHMEURBRD01","430","19.148936170212764","20.0","20.0","1751883606196","1"
"2016-10-04T04:29:00.000000000+0000","Others-CCCPS135a","2802","17.21607004893124","20.0","20.0","1751883606196","1"
"2016-10-04T04:29:00.000000000+0000","BHMBCCMKT01","150","12.599653379549395","17.499826689774697","17.499826689774697","1751883606196","1"
"2016-10-04T04:29:00.000000000+0000","BHMMBMMBX01","485","17.059679767103347","20.0","20.0","1751883606196","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS8","715","15.408472012102873","20.0","20.0","1751883606196","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS105a","1245","16.197112991538077","20.0","20.0","1751883606246","1"
"2016-10-04T04:56:00.000000000+0000","BHMBCCMKT01","177","13.067590987868284","20.0","20.0","1751883606246","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS98","1142","13.68030937802127","20.0","20.0","1751883606246","1"
"2016-10-04T04:56:00.000000000+0000","Broad Street","642","19.304347826086957","20.0","20.0","1751883606246","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS202","1257","14.279877425944843","20.0","20.0","1751883606296","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS119a","525","11.872993221548342","20.0","20.0","1751883606296","1"
"2016-10-04T04:56:00.000000000+0000","BHMNCPHST01","686","15.716666666666667","20.0","20.0","1751883606296","1"
"2016-10-04T04:56:00.000000000+0000","Others-CCCPS135a","3035","17.816121555498327","20.0","20.0","1751883606296","1"
"2016-10-04T05:29:00.000000000+0000","Shopping","1387","17.223958333333336","20.0","20.0","1751883606346","1"
"2016-10-04T04:56:00.000000000+0000","BHMNCPNST01","351","17.237113402061855","20.0","20.0","1751883606346","1"
"2016-10-04T04:56:00.000000000+0000","BHMMBMMBX01","530","17.714701601164485","20.0","20.0","1751883606346","1"
"2016-10-04T04:56:00.000000000+0000","BHMBCCTHL01","264","16.821705426356587","20.0","20.0","1751883606346","1"
"2016-10-04T04:56:00.000000000+0000","Shopping","1324","16.895833333333332","20.0","20.0","1751883606346","1"
"2016-10-04T05:29:00.000000000+0000","BHMNCPHST01","729","16.075","20.0","20.0","1751883606396","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS135a","3169","18.161215554983258","20.0","20.0","1751883606396","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS202","1354","14.610146407899217","20.0","20.0","1751883606396","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS98","1210","13.899452143087334","20.0","20.0","1751883606396","1"
"2016-10-04T05:29:00.000000000+0000","BHMMBMMBX01","573","18.34061135371179","20.0","20.0","1751883606446","1"
"2016-10-04T05:29:00.000000000+0000","BHMNCPNST01","371","17.649484536082475","20.0","20.0","1751883606446","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS8","791","15.983358547655069","20.0","20.0","1751883606446","1"
"2016-10-04T05:29:00.000000000+0000","Broad Street","675","19.782608695652172","20.0","20.0","1751883606446","1"
"2016-10-04T05:29:00.000000000+0000","BHMBCCMKT01","219","13.795493934142115","20.0","20.0","1751883606496","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS119a","574","12.047805922226186","20.0","20.0","1751883606496","1"
"2016-10-04T05:29:00.000000000+0000","BHMEURBRD01","458","19.74468085106383","20.0","20.0","1751883606496","1"
"2016-10-04T05:29:00.000000000+0000","BHMBCCTHL01","308","17.958656330749356","20.0","20.0","1751883606496","1"
"2016-10-04T05:29:00.000000000+0000","Others-CCCPS105a","1364","16.789447486311598","20.0","20.0","1751883606496","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS8","820","16.202723146747353","20.0","20.0","1751883606546","1"
"2016-10-04T05:55:00.000000000+0000","BHMNCPHST01","765","16.375","20.0","20.0","1751883606546","1"
"2016-10-04T05:55:00.000000000+0000","BHMBCCMKT01","247","14.280762564991335","20.0","20.0","1751883606546","1"
"2016-10-04T05:55:00.000000000+0000","Shopping","1428","17.4375","20.0","20.0","1751883606546","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS105a","1424","17.088103534096568","20.0","20.0","1751883606596","1"
"2016-10-04T05:55:00.000000000+0000","BHMEURBRD01","464","19.872340425531917","20.0","20.0","1751883606596","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS202","1369","14.661218930881851","20.0","20.0","1751883606596","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS98","1241","13.99935546245569","20.0","20.0","1751883606596","1"
"2016-10-04T05:55:00.000000000+0000","BHMNCPNST01","373","17.690721649484537","20.0","20.0","1751883606646","1"
"2016-10-04T05:55:00.000000000+0000","BHMBCCTHL01","324","18.372093023255815","20.0","20.0","1751883606646","1"
"2016-10-04T05:55:00.000000000+0000","BHMMBMMBX01","604","18.79184861717613","20.0","20.0","1751883606646","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS119a","588","12.097752408134141","20.0","20.0","1751883606646","1"
"2016-10-04T05:55:00.000000000+0000","Others-CCCPS135a","3221","18.29513262941025","20.0","20.0","1751883606646","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS98","1288","14.150821785368997","20.0","20.0","1751883606696","1"
"2016-10-04T05:55:00.000000000+0000","Broad Street","672","19.73913043478261","20.0","20.0","1751883606696","1"
"2016-10-04T06:29:00.000000000+0000","BHMBCCMKT01","259","14.488734835355286","20.0","20.0","1751883606696","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS135a","3248","18.36466649497811","20.0","20.0","1751883606696","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS105a","1470","17.317073170731707","20.0","20.0","1751883606746","1"
"2016-10-04T06:29:00.000000000+0000","BHMBCCTHL01","332","18.578811369509044","20.0","20.0","1751883606746","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS119a","605","12.158401712450946","20.0","20.0","1751883606746","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS202","1390","14.732720463057541","20.0","20.0","1751883606746","1"
"2016-10-04T06:29:00.000000000+0000","BHMNCPNST01","381","17.855670103092784","20.0","20.0","1751883606796","1"
"2016-10-04T06:29:00.000000000+0000","Broad Street","677","19.81159420289855","20.0","20.0","1751883606796","1"
"2016-10-04T06:29:00.000000000+0000","Others-CCCPS8","836","16.32375189107413","20.0","20.0","1751883606796","1"
"2016-10-04T06:29:00.000000000+0000","Shopping","1447","17.536458333333336","20.0","20.0","1751883606796","1"
"2016-10-04T06:59:00.000000000+0000","Shopping","1460","17.604166666666664","20.0","20.0","1751883606846","1"
"2016-10-04T06:29:00.000000000+0000","BHMMBMMBX01","634","19.22852983988355","20.0","20.0","1751883606846","1"
"2016-10-04T06:29:00.000000000+0000","BHMEURBRD01","460","19.78723404255319","20.0","20.0","1751883606846","1"
"2016-10-04T06:29:00.000000000+0000","BHMNCPHST01","771","16.425","20.0","20.0","1751883606846","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS135a","3251","18.372392480041206","20.0","20.0","1751883606846","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS202","1397","14.756554307116104","20.0","20.0","1751883606896","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS105a","1484","17.386759581881535","20.0","20.0","1751883606896","1"
"2016-10-04T06:59:00.000000000+0000","BHMNCPHST01","779","16.491666666666667","20.0","20.0","1751883606896","1"
"2016-10-04T06:59:00.000000000+0000","BHMBCCMKT01","266","14.610051993067591","20.0","20.0","1751883606896","1"
"2016-10-04T06:59:00.000000000+0000","BHMBCCTHL01","334","18.63049095607235","20.0","20.0","1751883606946","1"
"2016-10-04T06:59:00.000000000+0000","BHMMBMMBX01","648","19.43231441048035","20.0","20.0","1751883606946","1"
"2016-10-04T06:59:00.000000000+0000","Broad Street","683","19.89855072463768","20.0","20.0","1751883606946","1"
"2016-10-04T06:59:00.000000000+0000","BHMEURBRD01","464","19.872340425531917","20.0","20.0","1751883606946","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS119a","604","12.154834106314663","20.0","20.0","1751883606946","1"
"2016-10-04T06:59:00.000000000+0000","BHMNCPNST01","379","17.814432989690722","20.0","20.0","1751883607380","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS98","1297","14.179825974863036","20.0","20.0","1751883607380","1"
"2016-10-04T06:59:00.000000000+0000","Others-CCCPS8","836","16.32375189107413","20.0","20.0","1751883607380","1"
"2016-10-04T07:26:00.000000000+0000","BHMNCPNST01","374","17.711340206185568","20.0","20.0","1751883607390","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS8","810","16.127080181543114","20.0","20.0","1751883607396","1"
"2016-10-04T07:32:00.000000000+0000","Shopping","1448","17.541666666666664","20.0","20.0","1751883607396","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS135a","3232","18.323461241308266","20.0","20.0","1751883607396","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS98","1288","14.150821785368997","20.0","20.0","1751883607396","1"
"2016-10-04T07:32:00.000000000+0000","BHMBCCMKT01","269","14.662045060658578","20.0","20.0","1751883607396","1"
"2016-10-04T07:32:00.000000000+0000","BHMEURBRD01","458","19.74468085106383","20.0","20.0","1751883607446","1"
"2016-10-04T07:32:00.000000000+0000","BHMBCCTHL01","333","18.604651162790695","20.0","20.0","1751883607446","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS105a","1461","17.272274763563964","20.0","20.0","1751883607446","1"
"2016-10-04T07:32:00.000000000+0000","Broad Street","660","19.565217391304348","20.0","20.0","1751883607446","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS202","1367","14.654409261150835","20.0","20.0","1751883607496","1"
"2016-10-04T07:32:00.000000000+0000","BHMMBMMBX01","651","19.47598253275109","20.0","20.0","1751883607496","1"
"2016-10-04T07:32:00.000000000+0000","Others-CCCPS119a","596","12.126293257224402","20.0","20.0","1751883607496","1"
"2016-10-04T07:32:00.000000000+0000","BHMNCPHST01","773","16.441666666666666","20.0","20.0","1751883607496","1"
"2016-10-04T07:59:00.000000000+0000","BHMMBMMBX01","648","19.43231441048035","20.0","20.0","1751883607496","1"
"2016-10-04T07:59:00.000000000+0000","BHMNCPNST01","375","17.7319587628866","20.0","20.0","1751883607546","1"
"2016-10-04T07:59:00.000000000+0000","BHMBCCMKT01","263","14.558058925476603","20.0","20.0","1751883607546","1"
"2016-10-04T07:59:00.000000000+0000","BHMNCPHST01","758","16.316666666666666","20.0","20.0","1751883607546","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS119a","581","12.072779165180165","20.0","20.0","1751883607546","1"
"2016-10-04T07:59:00.000000000+0000","BHMEURBRD01","450","19.574468085106382","20.0","20.0","1751883607596","1"
"2016-10-04T07:59:00.000000000+0000","BHMBCCTHL01","331","18.552971576227392","20.0","20.0","1751883607596","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS135a","3184","18.19984548029874","20.0","20.0","1751883607596","1"
"2016-10-04T07:59:00.000000000+0000","Shopping","1432","17.458333333333336","20.0","20.0","1751883607596","1"
"2016-10-04T07:59:00.000000000+0000","Broad Street","648","19.391304347826086","20.0","20.0","1751883607646","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS105a","1459","17.26231956197113","20.0","20.0","1751883607646","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS98","1273","14.102481469545602","20.0","20.0","1751883607646","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS8","811","16.134644478063542","20.0","20.0","1751883607646","1"
"2016-10-04T07:59:00.000000000+0000","Others-CCCPS202","1360","14.63057541709227","20.0","20.0","1751883607646","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS119a","576","12.054941134498751","20.0","20.0","1751883607696","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS8","815","16.164901664145233","20.0","20.0","1751883607696","1"
"2016-10-04T08:32:00.000000000+0000","BHMNCPNST01","381","17.855670103092784","20.0","20.0","1751883607696","1"
"2016-10-04T08:32:00.000000000+0000","BHMNCPHST01","757","16.308333333333334","20.0","20.0","1751883607696","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS202","1352","14.603336738168199","20.0","20.0","1751883607696","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS98","1262","14.067031904608443","20.0","20.0","1751883607746","1"
"2016-10-04T08:32:00.000000000+0000","BHMBCCMKT01","238","14.12478336221837","20.0","20.0","1751883607746","1"
"2016-10-04T08:32:00.000000000+0000","Broad Street","639","19.26086956521739","20.0","20.0","1751883607746","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS135a","3145","18.099407674478496","20.0","20.0","1751883607746","1"
"2016-10-04T08:32:00.000000000+0000","BHMEURBRD01","446","19.48936170212766","20.0","20.0","1751883607796","1"
"2016-10-04T08:32:00.000000000+0000","BHMMBMMBX01","637","19.272197962154294","20.0","20.0","1751883607796","1"
"2016-10-04T08:32:00.000000000+0000","BHMBCCTHL01","332","18.578811369509044","20.0","20.0","1751883607796","1"
"2016-10-04T08:32:00.000000000+0000","Others-CCCPS105a","1452","17.227476356396217","20.0","20.0","1751883607796","1"
"2016-10-04T08:32:00.000000000+0000","Shopping","1430","17.447916666666664","20.0","20.0","1751883607796","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS135a","3113","18.01699716713881","20.0","20.0","1751883607846","1"
"2016-10-04T08:59:00.000000000+0000","Shopping","1429","17.442708333333332","20.0","20.0","1751883607846","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS202","1318","14.487572352740893","20.0","20.0","1751883607846","1"
"2016-10-04T08:59:00.000000000+0000","BHMMBMMBX01","627","19.12663755458515","20.0","20.0","1751883607846","1"
"2016-10-04T08:59:00.000000000+0000","BHMBCCMKT01","215","13.726169844020797","20.0","20.0","1751883607898","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS119a","560","11.99785943631823","20.0","20.0","1751883607898","1"
"2016-10-04T08:59:00.000000000+0000","BHMBCCTHL01","322","18.320413436692505","20.0","20.0","1751883607898","1"
"2016-10-04T08:59:00.000000000+0000","BHMEURBRD01","433","19.21276595744681","20.0","20.0","1751883607898","1"
"2016-10-04T08:59:00.000000000+0000","Broad Street","621","19.0","20.0","20.0","1751883607946","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS105a","1420","17.068193130910903","20.0","20.0","1751883607946","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS8","793","15.998487140695914","20.0","20.0","1751883607946","1"
"2016-10-04T08:59:00.000000000+0000","Others-CCCPS98","1238","13.98968739929101","20.0","20.0","1751883607946","1"
"2016-10-04T09:27:00.000000000+0000","BHMMBMMBX01","593","18.63173216885007","20.0","20.0","1751883607996","1"
"2016-10-04T08:59:00.000000000+0000","BHMNCPHST01","760","16.333333333333332","20.0","20.0","1751883607996","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS135a","3011","17.75431367499356","20.0","20.0","1751883607996","1"
"2016-10-04T09:27:00.000000000+0000","BHMBCCTHL01","307","17.9328165374677","20.0","20.0","1751883607996","1"
"2016-10-04T08:59:00.000000000+0000","BHMNCPNST01","373","17.690721649484537","20.0","20.0","1751883607996","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS119a","529","11.887263646093471","20.0","20.0","1751883608046","1"
"2016-10-04T09:27:00.000000000+0000","BHMNCPNST01","354","17.298969072164947","20.0","20.0","1751883608046","1"
"2016-10-04T09:27:00.000000000+0000","Shopping","1381","17.192708333333332","20.0","20.0","1751883608046","1"
"2016-10-04T09:27:00.000000000+0000","BHMEURBRD01","426","19.06382978723404","20.0","20.0","1751883608046","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS105a","1346","16.699850671976108","20.0","20.0","1751883608046","1"
"2016-10-04T09:27:00.000000000+0000","Broad Street","606","18.782608695652172","20.0","20.0","1751883608096","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS98","1169","13.767321946503383","20.0","20.0","1751883608096","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS8","753","15.695915279878971","20.0","20.0","1751883608096","1"
"2016-10-04T09:27:00.000000000+0000","BHMNCPHST01","727","16.058333333333334","20.0","20.0","1751883608096","1"
"2016-10-04T09:27:00.000000000+0000","Others-CCCPS202","1267","14.313925774599932","20.0","20.0","1751883608146","1"
"2016-10-04T09:27:00.000000000+0000","BHMBCCMKT01","192","13.327556325823224","20.0","20.0","1751883608146","1"
"2016-10-04T10:00:00.000000000+0000","BHMBCCTHL01","294","17.5968992248062","20.0","20.0","1751883608146","1"
"2016-10-04T10:00:00.000000000+0000","Broad Street","581","18.42028985507246","20.0","20.0","1751883608146","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS8","716","15.416036308623298","19.20801815431165","19.20801815431165","1751883608196","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS98","1127","13.631969062197873","20.0","20.0","1751883608196","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS105a","1288","16.411149825783973","20.0","20.0","1751883608196","1"
"2016-10-04T10:00:00.000000000+0000","Shopping","1300","16.770833333333336","20.0","20.0","1751883608196","1"
"2016-10-04T10:00:00.000000000+0000","BHMNCPNST01","338","16.969072164948454","20.0","20.0","1751883608246","1"
"2016-10-04T10:00:00.000000000+0000","BHMBCCMKT01","165","12.859618717504333","17.929809358752166","17.929809358752166","1751883608246","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS202","1213","14.130064691862444","20.0","20.0","1751883608246","1"
"2016-10-04T10:00:00.000000000+0000","BHMEURBRD01","411","18.74468085106383","20.0","20.0","1751883608246","1"
"2016-10-04T10:00:00.000000000+0000","BHMMBMMBX01","572","18.326055312954878","20.0","20.0","1751883608246","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS135a","2839","17.31135719804275","20.0","20.0","1751883608296","1"
"2016-10-04T10:00:00.000000000+0000","BHMNCPHST01","678","15.649999999999999","20.0","20.0","1751883608296","1"
"2016-10-04T10:34:00.000000000+0000","Broad Street","534","17.73913043478261","20.0","20.0","1751883608296","1"
"2016-10-04T10:00:00.000000000+0000","Others-CCCPS119a","511","11.823046735640386","17.41152336782019","17.41152336782019","1751883608296","1"
"2016-10-04T10:34:00.000000000+0000","Others-CCCPS202","1121","13.816819884235613","20.0","20.0","1751883608346","1"
"2016-10-04T10:34:00.000000000+0000","BHMBCCTHL01","270","16.97674418604651","16.988372093023255","16.988372093023255","1751883608346","1"
"2016-10-04T10:34:00.000000000+0000","Others-CCCPS8","664","15.02269288956127","18.711346444780634","18.711346444780634","1751883608346","1"
"2016-10-04T10:34:00.000000000+0000","BHMNCPNST01","317","16.536082474226802","19.7680412371134","19.7680412371134","1751883608346","1"
"2016-10-04T10:34:00.000000000+0000","BHMMBMMBX01","511","17.438136826783115","20.0","20.0","1751883608396","1"
"2016-10-04T10:34:00.000000000+0000","BHMEURBRD01","376","18.0","20.0","20.0","1751883608396","1"
"2016-10-04T10:34:00.000000000+0000","BHMNCPHST01","648","15.4","20.0","20.0","1751883608396","1"
"2016-10-04T10:34:00.000000000+0000","BHMBCCMKT01","162","12.807625649913344","14.603812824956673","14.603812824956673","1751883608396","1"
"2016-10-04T10:34:00.000000000+0000","Others-CCCPS119a","461","11.644666428826257","20.0","20.0","1751883608396","1"
